data,chuva_mm,temp_max,temp_min,evapotranspiracao,municipio,regiao
2001-02-14,7.3,29.3,20.8,4.7,uberaba,Triangulo
2001-02-15,10.6,27.8,20.1,3.99,uberaba,Triangulo
2001-02-16,6.3,28.3,19.3,4.89,uberaba,Triangulo
2001-02-17,1.8,29.4,20.5,4.67,uberaba,Triangulo
2001-02-18,5.4,29.8,20.3,5.23,uberaba,Triangulo
2001-02-19,0.0,31.0,18.0,5.64,uberaba,Triangulo
2001-02-20,1.5,29.7,20.3,4.99,uberaba,Triangulo
2001-02-21,0.2,28.9,18.9,4.95,uberaba,Triangulo
2001-02-22,0.2,29.5,19.9,5.24,uberaba,Triangulo
2001-02-23,1.5,30.5,19.8,5.38,uberaba,Triangulo
2001-02-24,2.8,30.1,19.1,5.47,uberaba,Triangulo
2001-02-25,11.6,28.9,19.5,4.97,uberaba,Triangulo
2001-02-26,2.3,29.5,19.6,5.28,uberaba,Triangulo
2001-02-27,1.1,29.1,20.2,5.17,uberaba,Triangulo
2001-02-28,7.3,28.0,20.5,4.89,uberaba,Triangulo
2001-03-01,0.9,28.8,19.0,5.05,uberaba,Triangulo
2001-03-02,3.2,28.7,19.4,4.98,uberaba,Triangulo
2001-03-03,7.3,27.7,19.4,4.66,uberaba,Triangulo
2001-03-04,0.3,28.5,19.2,4.85,uberaba,Triangulo
2001-03-05,11.5,28.5,20.2,4.65,uberaba,Triangulo
2001-03-06,6.1,27.1,19.1,3.76,uberaba,Triangulo
2001-03-07,0.4,28.7,20.7,4.66,uberaba,Triangulo
2001-03-08,9.2,28.6,20.7,3.92,uberaba,Triangulo
2001-03-09,10.8,25.8,20.3,2.54,uberaba,Triangulo
2001-03-10,46.9,23.5,19.5,2.04,uberaba,Triangulo
2001-03-11,9.2,26.0,19.0,3.44,uberaba,Triangulo
2001-03-12,12.9,26.1,18.7,3.1,uberaba,Triangulo
2001-03-13,2.0,26.2,20.1,2.99,uberaba,Triangulo
2001-03-14,2.7,28.1,20.5,4.44,uberaba,Triangulo
2001-03-15,0.0,27.9,19.5,4.43,uberaba,Triangulo
2001-03-16,0.1,29.2,19.5,4.79,uberaba,Triangulo
2001-03-17,0.0,29.7,19.6,4.82,uberaba,Triangulo
2001-03-18,0.0,29.7,18.7,4.94,uberaba,Triangulo
2001-03-19,6.5,29.6,19.5,4.31,uberaba,Triangulo
2001-03-20,10.8,28.2,19.1,4.46,uberaba,Triangulo
2001-03-21,0.8,29.6,20.1,4.69,uberaba,Triangulo
2001-03-22,0.0,30.1,18.8,4.9,uberaba,Triangulo
2001-03-23,0.0,28.4,20.8,4.28,uberaba,Triangulo
2001-03-24,0.1,29.2,19.7,4.28,uberaba,Triangulo
2001-03-25,0.0,29.8,19.8,4.72,uberaba,Triangulo
2001-03-26,2.9,30.3,20.7,4.9,uberaba,Triangulo
2001-03-27,9.3,28.5,19.2,4.45,uberaba,Triangulo
2001-03-28,21.6,27.6,19.4,3.89,uberaba,Triangulo
2001-03-29,19.9,26.3,19.6,3.21,uberaba,Triangulo
2001-03-30,12.9,26.5,19.4,3.18,uberaba,Triangulo
2001-03-31,7.9,27.7,19.6,4.14,uberaba,Triangulo
2001-04-01,13.9,28.8,19.8,4.42,uberaba,Triangulo
2001-04-02,7.0,28.8,19.4,3.91,uberaba,Triangulo
2001-04-03,5.3,27.2,19.6,3.55,uberaba,Triangulo
2001-04-04,5.3,28.8,19.9,4.27,uberaba,Triangulo
2001-04-05,4.6,28.7,19.8,4.2,uberaba,Triangulo
2001-04-06,0.6,29.3,20.3,4.55,uberaba,Triangulo
2001-04-07,0.2,29.1,18.8,4.36,uberaba,Triangulo
2001-04-08,0.3,28.9,20.8,4.41,uberaba,Triangulo
2001-04-09,2.4,29.0,20.7,4.24,uberaba,Triangulo
2001-04-10,0.0,29.2,20.1,4.21,uberaba,Triangulo
2001-04-11,0.0,30.1,18.9,4.31,uberaba,Triangulo
2001-04-12,0.0,28.9,20.0,4.49,uberaba,Triangulo
2001-04-13,0.0,27.9,18.0,4.42,uberaba,Triangulo
2001-04-14,0.0,26.9,19.3,4.17,uberaba,Triangulo
2001-04-15,0.9,25.8,18.5,3.95,uberaba,Triangulo
2001-04-16,0.0,26.5,18.2,4.14,uberaba,Triangulo
2001-04-17,0.0,26.5,18.6,4.04,uberaba,Triangulo
2001-04-18,0.0,27.7,18.6,4.38,uberaba,Triangulo
2001-04-19,0.0,27.4,18.9,3.6,uberaba,Triangulo
2001-04-20,0.0,29.4,17.4,4.68,uberaba,Triangulo
2001-04-21,0.0,30.1,17.6,4.46,uberaba,Triangulo
2001-04-22,0.3,28.6,20.3,4.05,uberaba,Triangulo
2001-04-23,0.0,30.1,20.1,4.38,uberaba,Triangulo
2001-04-24,0.0,29.0,20.8,4.28,uberaba,Triangulo
2001-04-25,0.0,28.7,20.0,4.89,uberaba,Triangulo
2001-04-26,0.0,28.7,17.8,4.67,uberaba,Triangulo
2001-04-27,0.0,27.9,19.8,3.73,uberaba,Triangulo
2001-04-28,0.0,28.3,19.3,4.61,uberaba,Triangulo
2001-04-29,0.0,28.8,18.9,4.85,uberaba,Triangulo
2001-04-30,0.0,27.8,19.7,4.93,uberaba,Triangulo
2001-05-01,0.0,27.6,19.6,4.27,uberaba,Triangulo
2001-05-02,0.0,28.6,20.1,3.99,uberaba,Triangulo
2001-05-03,0.0,28.3,19.4,4.11,uberaba,Triangulo
2001-05-04,0.0,29.2,20.9,4.01,uberaba,Triangulo
2001-05-05,0.0,22.3,16.2,3.04,uberaba,Triangulo
2001-05-06,0.0,22.7,12.5,4.04,uberaba,Triangulo
2001-05-07,0.0,24.3,10.5,4.17,uberaba,Triangulo
2001-05-08,0.0,26.1,10.8,3.97,uberaba,Triangulo
2001-05-09,0.0,26.9,11.6,4.02,uberaba,Triangulo
2001-05-10,0.0,28.3,14.1,3.61,uberaba,Triangulo
2001-05-11,0.0,28.5,16.4,4.25,uberaba,Triangulo
2001-05-12,0.0,25.6,17.5,2.5,uberaba,Triangulo
2001-05-13,1.6,22.9,17.7,1.59,uberaba,Triangulo
2001-05-14,0.0,23.0,16.9,2.05,uberaba,Triangulo
2001-05-15,0.9,26.5,15.3,2.91,uberaba,Triangulo
2001-05-16,22.7,27.2,18.9,2.85,uberaba,Triangulo
2001-05-17,12.2,23.3,16.9,2.01,uberaba,Triangulo
2001-05-18,0.0,20.6,12.1,3.19,uberaba,Triangulo
2001-05-19,0.0,22.4,9.1,3.23,uberaba,Triangulo
2001-05-20,0.0,24.2,12.6,3.58,uberaba,Triangulo
2001-05-21,0.0,24.4,14.2,3.85,uberaba,Triangulo
2001-05-22,0.0,26.0,15.9,3.8,uberaba,Triangulo
2001-05-23,2.9,25.4,16.4,2.62,uberaba,Triangulo
2001-05-24,12.1,21.7,17.3,1.41,uberaba,Triangulo
2001-05-25,3.8,23.9,16.5,2.44,uberaba,Triangulo
2001-05-26,0.0,25.8,16.6,3.12,uberaba,Triangulo
2001-05-27,14.4,21.5,17.8,1.2,uberaba,Triangulo
2001-05-28,4.3,25.2,17.0,2.63,uberaba,Triangulo
2001-05-29,1.2,26.2,16.4,2.95,uberaba,Triangulo
2001-05-30,0.0,27.6,16.0,3.4,uberaba,Triangulo
2001-05-31,0.0,27.5,15.8,3.43,uberaba,Triangulo
2001-06-01,0.0,26.3,17.8,3.57,uberaba,Triangulo
2001-06-02,0.0,25.5,17.3,3.36,uberaba,Triangulo
2001-06-03,0.6,25.8,17.1,3.32,uberaba,Triangulo
2001-06-04,0.0,25.9,17.7,2.75,uberaba,Triangulo
2001-06-05,0.0,26.0,17.8,3.48,uberaba,Triangulo
2001-06-06,0.0,26.2,15.9,3.45,uberaba,Triangulo
2001-06-07,0.0,26.2,15.8,3.35,uberaba,Triangulo
2001-06-08,0.0,26.0,17.1,3.49,uberaba,Triangulo
2001-06-09,0.0,25.3,17.6,3.23,uberaba,Triangulo
2001-06-10,0.2,25.1,16.4,3.19,uberaba,Triangulo
2001-06-11,0.0,24.9,16.4,3.7,uberaba,Triangulo
2001-06-12,0.0,24.2,15.2,3.42,uberaba,Triangulo
2001-06-13,0.7,24.7,15.5,3.26,uberaba,Triangulo
2001-06-14,0.0,25.6,15.4,3.15,uberaba,Triangulo
2001-06-15,0.0,26.3,16.2,3.31,uberaba,Triangulo
2001-06-16,0.0,25.8,16.6,3.29,uberaba,Triangulo
2001-06-17,0.0,27.2,16.1,3.53,uberaba,Triangulo
2001-06-18,0.0,21.9,16.3,1.69,uberaba,Triangulo
2001-06-19,0.0,25.8,15.5,2.72,uberaba,Triangulo
2001-06-20,0.0,17.8,13.3,1.29,uberaba,Triangulo
2001-06-21,0.0,17.7,10.9,2.4,uberaba,Triangulo
2001-06-22,0.0,24.0,9.2,2.83,uberaba,Triangulo
2001-06-23,0.0,26.2,12.6,2.91,uberaba,Triangulo
2001-06-24,0.0,26.4,16.4,3.34,uberaba,Triangulo
2001-06-25,0.0,26.3,17.5,4.02,uberaba,Triangulo
2001-06-26,0.0,23.5,15.5,2.67,uberaba,Triangulo
2001-06-27,0.0,19.2,11.8,2.89,uberaba,Triangulo
2001-06-28,0.0,22.7,8.2,3.1,uberaba,Triangulo
2001-06-29,0.0,25.1,12.6,3.34,uberaba,Triangulo
2001-06-30,0.0,25.6,14.8,3.63,uberaba,Triangulo
2001-07-01,0.0,26.2,15.5,3.74,uberaba,Triangulo
2001-07-02,0.0,27.1,15.6,3.68,uberaba,Triangulo
2001-07-03,0.0,27.1,14.3,3.82,uberaba,Triangulo
2001-07-04,0.0,27.2,15.3,4.23,uberaba,Triangulo
2001-07-05,0.0,27.5,14.8,4.06,uberaba,Triangulo
2001-07-06,0.0,26.7,14.6,4.52,uberaba,Triangulo
2001-07-07,0.0,25.3,14.6,4.2,uberaba,Triangulo
2001-07-08,0.0,26.0,16.9,3.89,uberaba,Triangulo
2001-07-09,0.0,25.8,17.0,4.08,uberaba,Triangulo
2001-07-10,0.0,26.0,15.5,4.01,uberaba,Triangulo
2001-07-11,0.0,27.2,16.4,4.52,uberaba,Triangulo
2001-07-12,0.0,25.7,17.6,3.24,uberaba,Triangulo
2001-07-13,0.0,25.6,15.2,2.95,uberaba,Triangulo
2001-07-14,0.0,26.3,16.4,3.43,uberaba,Triangulo
2001-07-15,0.0,26.6,17.2,3.79,uberaba,Triangulo
2001-07-16,0.0,26.2,16.4,4.55,uberaba,Triangulo
2001-07-17,0.0,26.8,16.2,4.61,uberaba,Triangulo
2001-07-18,0.0,27.1,17.7,4.48,uberaba,Triangulo
2001-07-19,0.0,28.1,18.6,4.1,uberaba,Triangulo
2001-07-20,0.0,29.1,18.4,4.59,uberaba,Triangulo
2001-07-21,0.0,29.4,19.1,3.95,uberaba,Triangulo
2001-07-22,0.0,28.2,17.1,3.32,uberaba,Triangulo
2001-07-23,0.0,28.3,17.8,3.51,uberaba,Triangulo
2001-07-24,0.3,28.1,19.0,3.73,uberaba,Triangulo
2001-07-25,0.4,28.2,18.5,4.01,uberaba,Triangulo
2001-07-26,0.0,28.9,19.0,4.71,uberaba,Triangulo
2001-07-27,0.0,28.5,18.3,4.48,uberaba,Triangulo
2001-07-28,0.0,18.9,15.1,1.65,uberaba,Triangulo
2001-07-29,0.0,25.6,13.6,2.92,uberaba,Triangulo
2001-07-30,0.0,26.4,16.5,4.22,uberaba,Triangulo
2001-07-31,0.0,26.1,17.2,4.34,uberaba,Triangulo
2001-08-01,0.0,26.7,16.7,4.39,uberaba,Triangulo
2001-08-02,0.0,26.6,15.5,4.84,uberaba,Triangulo
2001-08-03,0.0,27.0,16.1,4.84,uberaba,Triangulo
2001-08-04,0.0,26.8,16.8,4.66,uberaba,Triangulo
2001-08-05,0.0,26.9,14.9,4.51,uberaba,Triangulo
2001-08-06,0.0,27.3,16.0,4.85,uberaba,Triangulo
2001-08-07,0.0,27.2,15.9,5.19,uberaba,Triangulo
2001-08-08,0.0,26.7,15.6,5.11,uberaba,Triangulo
2001-08-09,0.0,26.1,15.0,4.73,uberaba,Triangulo
2001-08-10,0.0,26.1,15.8,4.73,uberaba,Triangulo
2001-08-11,0.0,27.0,17.1,4.72,uberaba,Triangulo
2001-08-12,0.0,26.7,16.6,5.45,uberaba,Triangulo
2001-08-13,0.0,26.3,16.8,5.52,uberaba,Triangulo
2001-08-14,0.0,25.8,15.8,5.33,uberaba,Triangulo
2001-08-15,0.0,26.4,15.1,5.06,uberaba,Triangulo
2001-08-16,0.0,26.0,15.2,5.12,uberaba,Triangulo
2001-08-17,0.0,25.8,15.3,4.74,uberaba,Triangulo
2001-08-18,0.0,27.3,15.8,5.45,uberaba,Triangulo
2001-08-19,0.0,27.4,16.7,5.08,uberaba,Triangulo
2001-08-20,0.0,27.7,17.1,5.31,uberaba,Triangulo
2001-08-21,0.0,27.7,16.7,5.0,uberaba,Triangulo
2001-08-22,0.0,29.7,17.3,5.1,uberaba,Triangulo
2001-08-23,1.3,30.2,16.9,4.53,uberaba,Triangulo
2001-08-24,16.4,28.8,17.9,4.1,uberaba,Triangulo
2001-08-25,0.4,28.6,18.0,4.02,uberaba,Triangulo
2001-08-26,0.9,28.3,18.5,3.49,uberaba,Triangulo
2001-08-27,0.1,28.8,18.2,4.43,uberaba,Triangulo
2001-08-28,14.9,28.0,17.8,3.71,uberaba,Triangulo
2001-08-29,5.2,28.5,17.8,3.89,uberaba,Triangulo
2001-08-30,4.3,27.4,18.3,4.24,uberaba,Triangulo
2001-08-31,0.0,27.2,17.5,4.6,uberaba,Triangulo
2001-09-01,0.0,27.5,18.5,4.6,uberaba,Triangulo
2001-09-02,0.0,28.4,18.5,5.32,uberaba,Triangulo
2001-09-03,0.0,28.1,19.1,5.04,uberaba,Triangulo
2001-09-04,0.0,28.5,19.0,4.74,uberaba,Triangulo
2001-09-05,0.0,29.3,17.8,4.99,uberaba,Triangulo
2001-09-06,0.0,28.7,17.5,5.42,uberaba,Triangulo
2001-09-07,0.0,27.9,18.3,4.95,uberaba,Triangulo
2001-09-08,0.0,30.1,18.1,5.41,uberaba,Triangulo
2001-09-09,0.0,31.7,18.4,5.39,uberaba,Triangulo
2001-09-10,0.0,33.1,20.8,5.85,uberaba,Triangulo
2001-09-11,0.0,31.8,19.5,5.23,uberaba,Triangulo
2001-09-12,0.0,30.5,19.9,4.26,uberaba,Triangulo
2001-09-13,1.5,32.4,20.4,5.74,uberaba,Triangulo
2001-09-14,18.9,29.0,20.2,3.7,uberaba,Triangulo
2001-09-15,37.3,25.1,19.1,2.28,uberaba,Triangulo
2001-09-16,5.9,20.0,14.7,2.43,uberaba,Triangulo
2001-09-17,0.0,20.7,11.2,5.1,uberaba,Triangulo
2001-09-18,0.0,23.8,11.9,5.44,uberaba,Triangulo
2001-09-19,0.0,25.3,14.1,5.72,uberaba,Triangulo
2001-09-20,0.0,26.6,15.0,5.84,uberaba,Triangulo
2001-09-21,0.0,27.0,16.4,5.46,uberaba,Triangulo
2001-09-22,0.0,26.9,18.5,4.53,uberaba,Triangulo
2001-09-23,1.8,26.1,16.5,4.21,uberaba,Triangulo
2001-09-24,0.4,28.9,18.7,5.13,uberaba,Triangulo
2001-09-25,0.6,30.5,20.4,5.0,uberaba,Triangulo
2001-09-26,6.1,28.5,20.1,4.3,uberaba,Triangulo
2001-09-27,6.5,27.5,19.1,3.63,uberaba,Triangulo
2001-09-28,2.2,29.0,18.7,4.81,uberaba,Triangulo
2001-09-29,0.1,28.7,19.4,4.93,uberaba,Triangulo
2001-09-30,10.9,27.4,19.8,4.26,uberaba,Triangulo
2001-10-01,1.3,28.0,19.8,4.69,uberaba,Triangulo
2001-10-02,19.5,27.1,20.1,3.44,uberaba,Triangulo
2001-10-03,12.9,26.1,18.7,3.16,uberaba,Triangulo
2001-10-04,0.5,27.2,18.0,4.59,uberaba,Triangulo
2001-10-05,0.3,28.3,18.7,4.54,uberaba,Triangulo
2001-10-06,0.3,29.7,17.4,5.31,uberaba,Triangulo
2001-10-07,0.7,30.9,19.8,5.12,uberaba,Triangulo
2001-10-08,23.7,27.9,19.9,4.18,uberaba,Triangulo
2001-10-09,4.4,26.2,19.6,2.54,uberaba,Triangulo
2001-10-10,2.2,26.6,19.6,3.57,uberaba,Triangulo
2001-10-11,6.2,27.0,19.8,4.52,uberaba,Triangulo
2001-10-12,0.4,26.9,19.0,4.87,uberaba,Triangulo
2001-10-13,0.0,28.0,18.4,5.66,uberaba,Triangulo
2001-10-14,0.0,27.9,18.2,5.18,uberaba,Triangulo
2001-10-15,0.1,27.1,18.9,4.58,uberaba,Triangulo
2001-10-16,0.2,28.1,17.6,5.43,uberaba,Triangulo
2001-10-17,1.0,25.2,19.2,3.61,uberaba,Triangulo
2001-10-18,0.7,27.1,17.7,4.53,uberaba,Triangulo
2001-10-19,6.7,23.9,19.2,2.79,uberaba,Triangulo
2001-10-20,0.3,27.2,18.0,4.7,uberaba,Triangulo
2001-10-21,10.8,28.3,17.4,3.84,uberaba,Triangulo
2001-10-22,20.0,25.3,18.8,3.76,uberaba,Triangulo
2001-10-23,0.0,26.8,17.5,5.53,uberaba,Triangulo
2001-10-24,0.0,29.9,16.0,5.92,uberaba,Triangulo
2001-10-25,0.0,29.1,19.3,6.39,uberaba,Triangulo
2001-10-26,0.0,28.7,18.7,6.29,uberaba,Triangulo
2001-10-27,0.0,29.2,18.7,6.6,uberaba,Triangulo
2001-10-28,0.0,30.6,19.7,6.82,uberaba,Triangulo
2001-10-29,0.0,31.0,21.2,6.18,uberaba,Triangulo
2001-10-30,0.0,30.6,21.1,5.79,uberaba,Triangulo
2001-10-31,0.0,31.0,21.3,5.94,uberaba,Triangulo
2001-11-01,0.4,30.7,19.6,5.55,uberaba,Triangulo
2001-11-02,6.6,29.7,20.3,5.1,uberaba,Triangulo
2001-11-03,22.4,25.3,18.8,2.81,uberaba,Triangulo
2001-11-04,27.9,25.2,18.6,2.57,uberaba,Triangulo
2001-11-05,7.9,26.9,19.1,4.01,uberaba,Triangulo
2001-11-06,0.1,29.1,18.5,5.25,uberaba,Triangulo
2001-11-07,0.6,30.8,19.9,5.5,uberaba,Triangulo
2001-11-08,2.8,30.0,21.4,5.37,uberaba,Triangulo
2001-11-09,2.5,30.5,20.5,5.31,uberaba,Triangulo
2001-11-10,2.0,30.1,20.5,5.55,uberaba,Triangulo
2001-11-11,14.7,29.9,20.8,4.76,uberaba,Triangulo
2001-11-12,20.3,26.8,20.1,2.52,uberaba,Triangulo
2001-11-13,4.3,27.7,20.1,3.77,uberaba,Triangulo
2001-11-14,19.2,28.4,19.9,4.59,uberaba,Triangulo
2001-11-15,8.0,27.8,19.7,3.72,uberaba,Triangulo
2001-11-16,7.5,25.8,19.6,3.06,uberaba,Triangulo
2001-11-17,20.8,27.5,19.4,4.05,uberaba,Triangulo
2001-11-18,29.6,26.9,19.7,4.16,uberaba,Triangulo
2001-11-19,17.0,25.8,19.7,3.31,uberaba,Triangulo
2001-11-20,7.4,27.1,19.4,4.06,uberaba,Triangulo
2001-11-21,3.3,27.4,19.2,4.21,uberaba,Triangulo
2001-11-22,6.7,28.0,19.8,4.53,uberaba,Triangulo
2001-11-23,19.7,26.6,18.9,3.92,uberaba,Triangulo
2001-11-24,4.1,27.5,19.7,3.6,uberaba,Triangulo
2001-11-25,0.9,28.9,19.9,5.11,uberaba,Triangulo
2001-11-26,1.6,28.8,20.8,5.11,uberaba,Triangulo
2001-11-27,0.0,28.9,20.4,5.49,uberaba,Triangulo
2001-11-28,7.9,28.6,21.0,4.02,uberaba,Triangulo
2001-11-29,14.5,27.3,19.6,4.17,uberaba,Triangulo
2001-11-30,38.6,24.4,19.7,2.26,uberaba,Triangulo
2001-12-01,18.9,22.4,17.6,2.15,uberaba,Triangulo
2001-12-02,0.0,26.0,14.6,6.18,uberaba,Triangulo
2001-12-03,0.0,28.9,16.0,6.62,uberaba,Triangulo
2001-12-04,0.0,28.6,19.5,6.35,uberaba,Triangulo
2001-12-05,0.5,27.7,20.0,4.66,uberaba,Triangulo
2001-12-06,19.0,23.1,20.4,1.37,uberaba,Triangulo
2001-12-07,13.7,25.2,20.3,2.21,uberaba,Triangulo
2001-12-08,20.4,27.4,20.4,3.91,uberaba,Triangulo
2001-12-09,0.0,30.0,20.7,5.38,uberaba,Triangulo
2001-12-10,0.0,29.0,19.9,5.45,uberaba,Triangulo
2001-12-11,0.0,29.9,20.4,5.72,uberaba,Triangulo
2001-12-12,0.3,29.8,20.6,5.74,uberaba,Triangulo
2001-12-13,0.2,28.4,21.5,4.2,uberaba,Triangulo
2001-12-14,3.9,26.9,20.9,3.17,uberaba,Triangulo
2001-12-15,14.3,26.3,20.3,3.04,uberaba,Triangulo
2001-12-16,34.9,26.0,20.0,3.34,uberaba,Triangulo
2001-12-17,24.1,26.9,19.4,3.69,uberaba,Triangulo
2001-12-18,11.3,26.5,19.8,3.02,uberaba,Triangulo
2001-12-19,9.1,27.8,19.1,3.92,uberaba,Triangulo
2001-12-20,14.6,26.6,19.7,3.65,uberaba,Triangulo
2001-12-21,8.3,26.9,20.6,3.48,uberaba,Triangulo
2001-12-22,13.5,27.9,20.9,2.93,uberaba,Triangulo
2001-12-23,14.6,27.9,20.5,4.46,uberaba,Triangulo
2001-12-24,8.9,27.5,19.7,3.99,uberaba,Triangulo
2001-12-25,20.0,25.5,19.0,3.33,uberaba,Triangulo
2001-12-26,12.4,26.2,18.8,3.79,uberaba,Triangulo
2001-12-27,30.8,25.2,19.3,2.68,uberaba,Triangulo
2001-12-28,18.4,23.6,19.1,1.53,uberaba,Triangulo
2001-12-29,31.9,23.7,18.9,2.2,uberaba,Triangulo
2001-12-30,1.9,24.9,18.9,3.06,uberaba,Triangulo
2001-12-31,1.9,27.4,19.4,4.63,uberaba,Triangulo
2002-01-01,19.0,25.9,19.8,2.86,uberaba,Triangulo
2002-01-02,2.5,27.2,19.0,4.49,uberaba,Triangulo
2002-01-03,0.0,28.9,19.6,6.17,uberaba,Triangulo
2002-01-04,0.0,28.6,18.2,5.43,uberaba,Triangulo
2002-01-05,0.3,29.5,18.9,5.57,uberaba,Triangulo
2002-01-06,4.1,29.2,20.1,5.0,uberaba,Triangulo
2002-01-07,16.8,29.0,20.3,3.99,uberaba,Triangulo
2002-01-08,13.1,27.9,21.3,4.11,uberaba,Triangulo
2002-01-09,6.1,26.9,20.8,3.53,uberaba,Triangulo
2002-01-10,0.0,26.5,21.3,4.21,uberaba,Triangulo
2002-01-11,1.7,27.8,20.7,4.68,uberaba,Triangulo
2002-01-12,4.3,27.2,20.2,3.08,uberaba,Triangulo
2002-01-13,11.6,27.6,20.7,3.98,uberaba,Triangulo
2002-01-14,18.2,23.8,20.0,2.04,uberaba,Triangulo
2002-01-15,7.3,23.6,19.4,2.05,uberaba,Triangulo
2002-01-16,6.4,26.3,19.2,4.1,uberaba,Triangulo
2002-01-17,5.3,27.4,18.0,4.74,uberaba,Triangulo
2002-01-18,6.6,24.6,20.5,2.77,uberaba,Triangulo
2002-01-19,17.6,23.8,19.6,1.81,uberaba,Triangulo
2002-01-20,4.2,27.4,20.1,3.78,uberaba,Triangulo
2002-01-21,5.5,29.0,20.2,5.03,uberaba,Triangulo
2002-01-22,4.8,30.6,20.5,5.78,uberaba,Triangulo
2002-01-23,7.1,29.1,19.9,4.28,uberaba,Triangulo
2002-01-24,2.3,29.8,20.2,5.31,uberaba,Triangulo
2002-01-25,11.5,31.0,21.0,5.71,uberaba,Triangulo
2002-01-26,7.2,29.9,20.7,4.45,uberaba,Triangulo
2002-01-27,7.6,30.4,20.8,5.12,uberaba,Triangulo
2002-01-28,23.1,29.1,20.9,4.76,uberaba,Triangulo
2002-01-29,3.1,28.5,20.5,4.68,uberaba,Triangulo
2002-01-30,6.9,29.2,20.5,4.64,uberaba,Triangulo
2002-01-31,10.6,29.6,21.3,4.65,uberaba,Triangulo
2002-02-01,15.3,28.3,20.6,3.82,uberaba,Triangulo
2002-02-02,7.3,25.9,20.5,3.09,uberaba,Triangulo
2002-02-03,4.1,27.0,20.0,4.49,uberaba,Triangulo
2002-02-04,0.7,27.1,18.6,4.83,uberaba,Triangulo
2002-02-05,1.7,27.7,19.8,4.58,uberaba,Triangulo
2002-02-06,25.8,27.6,19.2,4.72,uberaba,Triangulo
2002-02-07,14.7,25.7,19.3,2.95,uberaba,Triangulo
2002-02-08,29.2,25.2,19.8,2.61,uberaba,Triangulo
2002-02-09,32.9,23.7,20.1,1.5,uberaba,Triangulo
2002-02-10,1.1,25.8,19.9,3.55,uberaba,Triangulo
2002-02-11,7.7,25.7,20.0,3.61,uberaba,Triangulo
2002-02-12,12.5,28.1,19.6,4.76,uberaba,Triangulo
2002-02-13,4.5,27.7,19.4,4.59,uberaba,Triangulo
2002-02-14,5.6,27.2,18.8,3.96,uberaba,Triangulo
2002-02-15,10.5,27.4,18.9,4.35,uberaba,Triangulo
2002-02-16,1.1,28.2,19.2,4.71,uberaba,Triangulo
2002-02-17,15.1,28.1,19.0,4.69,uberaba,Triangulo
2002-02-18,21.4,27.1,19.6,4.0,uberaba,Triangulo
2002-02-19,9.4,24.7,20.2,2.53,uberaba,Triangulo
2002-02-20,25.1,24.8,20.3,2.65,uberaba,Triangulo
2002-02-21,1.1,27.9,20.6,3.59,uberaba,Triangulo
2002-02-22,35.1,25.7,20.8,2.53,uberaba,Triangulo
2002-02-23,22.0,26.7,20.2,2.58,uberaba,Triangulo
2002-02-24,17.4,25.5,20.5,2.87,uberaba,Triangulo
2002-02-25,9.6,27.9,18.9,4.47,uberaba,Triangulo
2002-02-26,2.6,24.6,20.3,2.49,uberaba,Triangulo
2002-02-27,14.8,26.8,19.5,3.78,uberaba,Triangulo
2002-02-28,0.5,28.0,19.8,4.02,uberaba,Triangulo
2002-03-01,5.0,28.7,19.8,4.71,uberaba,Triangulo
2002-03-02,0.3,29.1,18.6,5.21,uberaba,Triangulo
2002-03-03,10.2,29.4,20.7,4.98,uberaba,Triangulo
2002-03-04,3.4,29.1,19.5,5.2,uberaba,Triangulo
2002-03-05,1.3,29.0,19.2,5.22,uberaba,Triangulo
2002-03-06,0.6,28.8,19.9,4.92,uberaba,Triangulo
2002-03-07,0.0,30.0,20.4,5.27,uberaba,Triangulo
2002-03-08,1.4,29.8,22.0,4.98,uberaba,Triangulo
2002-03-09,1.3,30.1,21.4,5.07,uberaba,Triangulo
2002-03-10,0.0,30.5,20.9,5.94,uberaba,Triangulo
2002-03-11,0.2,28.8,21.4,5.2,uberaba,Triangulo
2002-03-12,1.2,29.5,20.8,5.09,uberaba,Triangulo
2002-03-13,4.3,30.1,20.6,5.0,uberaba,Triangulo
2002-03-14,3.3,30.4,20.2,4.97,uberaba,Triangulo
2002-03-15,0.3,29.7,20.5,4.61,uberaba,Triangulo
2002-03-16,14.4,28.7,20.5,4.35,uberaba,Triangulo
2002-03-17,9.7,27.4,20.4,3.71,uberaba,Triangulo
2002-03-18,3.8,27.8,20.3,4.1,uberaba,Triangulo
2002-03-19,7.9,28.4,20.2,4.23,uberaba,Triangulo
2002-03-20,6.6,28.3,20.2,3.94,uberaba,Triangulo
2002-03-21,17.6,27.1,20.1,3.6,uberaba,Triangulo
2002-03-22,12.2,27.0,20.6,3.38,uberaba,Triangulo
2002-03-23,14.2,27.1,20.4,3.21,uberaba,Triangulo
2002-03-24,8.7,24.8,20.5,1.95,uberaba,Triangulo
2002-03-25,13.8,25.7,20.0,3.07,uberaba,Triangulo
2002-03-26,7.1,28.0,19.2,4.04,uberaba,Triangulo
2002-03-27,4.7,27.6,19.8,3.76,uberaba,Triangulo
2002-03-28,1.7,29.1,20.7,4.49,uberaba,Triangulo
2002-03-29,0.0,29.6,20.6,5.16,uberaba,Triangulo
2002-03-30,0.0,29.1,19.6,5.25,uberaba,Triangulo
